US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21712424,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,13.81733021,%,100,0.3843,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,13.81733021,%,100,0.3843,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as open water land cover.,0,%,100,1.7253,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as open water land cover.,0,%,100,1.7253,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as shrub/scrub land cover.,5.320813772,%,100,1.7253,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as shrub/scrub land cover.,5.320813772,%,100,1.7253,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,5.386416862,%,100,0.3843,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,5.386416862,%,100,0.3843,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, high intensity land use.",1.669274909,%,100,1.7253,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, high intensity land use.",1.669274909,%,100,1.7253,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, low intensity land use.",23.00469484,%,100,1.7253,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, low intensity land use.",23.00469484,%,100,1.7253,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",16.8618267,%,100,0.3843,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",16.8618267,%,100,0.3843,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, medium intensity land use.",9.076682316,%,100,1.7253,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",9.076682316,%,100,1.7253,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, open space land use.",45.5399061,%,100,1.7253,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, open space land use.",45.5399061,%,100,1.7253,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",59.01639344,%,100,0.3843,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",59.01639344,%,100,0.3843,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as woody wetland land cover.,0.208659364,%,100,1.7253,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as woody wetland land cover.,0.208659364,%,100,1.7253,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0.93676815,%,100,0.3843,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0.93676815,%,100,0.3843,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,1.7253,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,1.7253,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as evergreen forest land cover.,0.730307773,%,100,1.7253,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as evergreen forest land cover.,0.730307773,%,100,1.7253,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as row crop land use.,3.703703704,%,100,1.7253,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as row crop land use.,3.703703704,%,100,1.7253,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0.468384075,%,100,0.3843,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0.468384075,%,100,0.3843,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as deciduous forest land cover.,2.816901408,%,100,1.7253,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as deciduous forest land cover.,2.816901408,%,100,1.7253,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,2.341920375,%,100,0.3843,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,2.341920375,%,100,0.3843,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as grassland/herbaceous land cover.,0,%,100,1.7253,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,0,%,100,1.7253,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as pasture/hay land use.,1.617110068,%,100,1.7253,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as pasture/hay land use.,1.617110068,%,100,1.7253,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,1.7253,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0,%,100,1.7253,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,1.7253,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,1.7253,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,4.799165363,%,100,1.7253,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,4.799165363,%,100,1.7253,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,13.81733021,%,100,0.3843,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,13.81733021,%,100,0.3843,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the upstream watershed area classified as open water land cover.,0,%,100,1.7253,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as open water land cover.,0,%,100,1.7253,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.3843,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as shrub/scrub land cover.,4.381846635,%,100,1.7253,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as shrub/scrub land cover.,4.381846635,%,100,1.7253,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,5.152224824,%,100,0.3843,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,5.152224824,%,100,0.3843,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, high intensity land use.",1.72143975,%,100,1.7253,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, high intensity land use.",1.72143975,%,100,1.7253,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, low intensity land use.",25.14345331,%,100,1.7253,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, low intensity land use.",25.14345331,%,100,1.7253,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",18.50117096,%,100,0.3843,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",18.50117096,%,100,0.3843,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, medium intensity land use.",9.85915493,%,100,1.7253,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",9.85915493,%,100,1.7253,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.3843,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,"Percentage of the local catchment area classified as developed, open space land use.",45.01825769,%,100,1.7253,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,1.7253,"Percentage of the upstream watershed area classified as developed, open space land use.",45.01825769,%,100,1.7253,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",58.78220141,%,100,0.3843,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",58.78220141,%,100,0.3843,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,1.7253,Percentage of the local catchment area classified as woody wetland land cover.,0.208659364,%,100,1.7253,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,1.7253,Percentage of the upstream watershed area classified as woody wetland land cover.,0.208659364,%,100,1.7253,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.3843,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0.93676815,%,100,0.3843,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.3843,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0.93676815,%,100,0.3843,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,1.7253,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,91.18414189,%,100,1.7253,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,1.7253,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,91.18414189,%,100,1.7253,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,0.3843,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,83.37236534,%,100,0.3843,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,0.3843,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,83.37236534,%,100,0.3843,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,1.7253,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,3.518970911,kg/km²,100,1.7253,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,1.7253,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,3.518970911,kg/km²,100,1.7253,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,1.7253,Mean 2008 precipitation (mm) within the local catchment.,1157.683278,mm,100,1.7253,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,1.7253,Mean 2008 precipitation (mm) within the total upstream watershed.,1157.683278,mm,100,1.7253,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,1.7253,Mean 2009 precipitation (mm) within the local catchment.,1945.830701,mm,100,1.7253,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,1.7253,Mean 2009 precipitation (mm) within the total upstream watershed.,1945.830701,mm,100,1.7253,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,1.7253,Mean 2008 air temperature (Celcius) within the local catchment.,17.06383767,°C,100,1.7253,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,1.7253,Mean 2008 air temperature (Celcius) within the total upstream watershed.,17.06383767,°C,100,1.7253,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,1.7253,Mean 2009 air temperature (Celcius) within the local catchment.,16.98566996,°C,100,1.7253,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,1.7253,Mean 2009 air temperature (Celcius) within the total upstream watershed.,16.98566996,°C,100,1.7253,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,1.7253,30-year average annual normal precipitation (mm) within the local catchment.,1347.067763,mm,100,1.7253,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,1.7253,30-year average annual normal precipitation (mm) within the upstream watershed.,1347.067763,mm,100,1.7253,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,1.7253,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,23.59806401,°C,100,1.7253,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,1.7253,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,23.59806401,°C,100,1.7253,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,1.7253,30-year average annual normal mean air temperature (Celcius) within the local catchment.,17.27697899,°C,100,1.7253,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,1.7253,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,17.27697899,°C,100,1.7253,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,1.7253,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,10.95116441,°C,100,1.7253,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,1.7253,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,10.95116441,°C,100,1.7253,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted annual stream temperature (Celcius) for year 2008.,17.79342791,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted annual stream temperature (Celcius) for year 2009.,17.74969197,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted annual stream temperature (Celcius) for year 2013.,17.74969197,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted annual stream temperature (Celcius) for year 2014.,17.36778793,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted summer stream temperature (Celcius) for year 2008.,21.90305945,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted summer stream temperature (Celcius) for year 2009.,21.68797359,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted summer stream temperature (Celcius) for year 2013.,21.54758158,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted summer stream temperature (Celcius) for year 2014.,21.84227131,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted winter stream temperature (Celcius) for year 2008.,7.921972761,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted winter stream temperature (Celcius) for year 2009.,7.9698599,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted winter stream temperature (Celcius) for year 2013.,8.660537333,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,1.7253,Predicted winter stream temperature (Celcius) for year 2014.,7.095590067,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,1.7253,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,6.534177342,km/km²,100,1.7253,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,1.7253,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,6.534177342,km/km²,100,1.7253,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,0.3843,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,6.995169903,km/km²,100,0.3843,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,0.3843,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,6.995169903,km/km²,100,0.3843,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,1.7253,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,1.73882803,crossings/km²,100,1.7253,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,1.7253,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,1.73882803,crossings/km²,100,1.7253,Disturbance,Infrastructure,RdCrsWs
Road and Stream Intersections,Catchment,1.7253,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0.017260024,crossings * slope/km²,100,1.7253,Disturbance,Infrastructure,RdCrsSlpWtdCat
Road and Stream Intersections,Watershed,1.7253,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the total upstream watershed.,0.017260024,crossings * slope/km²,100,1.7253,Disturbance,Infrastructure,RdCrsSlpWtdWs
Runoff,Catchment,1.7253,Mean of all runoff values within the local catchment.,456,mm,100,1.7253,Natural,Hydrology,RunoffCat
Runoff,Watershed,1.7253,Mean of all runoff values within the upstream watershed.,456,mm,100,1.7253,Natural,Hydrology,RunoffWs
State Soil Geographic Database,Catchment,1.7253,Mean of all clay values within the local catchment.,21.88,%,100,1.7253,Natural,Soils,ClayCat
State Soil Geographic Database,Watershed,1.7253,Mean of all clay values within the upstream watershed.,21.88,%,100,1.7253,Natural,Soils,ClayWs
