US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21713338,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,2.2077,Natural,Land Cover,PctIce2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,4.17090539165819,%,100,0.8847,Natural,Land Cover,PctMxFst2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,4.90067670814233,%,100,8.2458,Natural,Land Cover,PctMxFst2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,8.19404810436201,%,100,2.2077,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as open water land cover.,9.15564598168871,%,100,0.8847,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as open water land cover.,2.77232045404934,%,100,8.2458,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0.203832042397065,%,100,2.2077,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as shrub/scrub land cover.,10.7833163784334,%,100,0.8847,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as shrub/scrub land cover.,3.27439423706614,%,100,8.2458,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,13.7931034482759,%,100,0.1305,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,1.79372197309417,%,100,2.2077,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,0.8847,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0.109146474568871,%,100,8.2458,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.1305,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,2.2077,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, low intensity land use.",0,%,100,0.8847,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, low intensity land use.",1.56079458633486,%,100,8.2458,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.1305,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,2.2077,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,0.8847,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",0.425671250818599,%,100,8.2458,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.1305,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,2.2077,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, open space land use.",4.27263479145473,%,100,0.8847,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, open space land use.",5.74110456232264,%,100,8.2458,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",7.58620689655172,%,100,0.1305,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",2.81288218507949,%,100,2.2077,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as woody wetland land cover.,1.22075279755849,%,100,0.8847,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as woody wetland land cover.,1.84457542021393,%,100,8.2458,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,6.89655172413793,%,100,0.1305,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.25886669384427,%,100,2.2077,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.610376398779,%,100,0.8847,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.130975769483,%,100,8.2458,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",4.13793103448276,%,100,0.1305,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.244598450876478,%,100,2.2077,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as evergreen forest land cover.,24.2115971516,%,100,0.8847,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as evergreen forest land cover.,31.7616240995,%,100,8.2458,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,21.3793103448276,%,100,0.1305,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,32.0423970648186,%,100,2.2077,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as row crop land use.,0,%,100,0.8847,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as row crop land use.,1.3425016372,%,100,8.2458,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,2.2077,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as deciduous forest land cover.,17.7009155646,%,100,0.8847,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as deciduous forest land cover.,14.6474568871,%,100,8.2458,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,24.1379310344828,%,100,0.1305,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,28.0472890338361,%,100,2.2077,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as grassland/herbaceous land cover.,10.478128179,%,100,0.8847,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,3.68915084043,%,100,8.2458,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,19.3103448275862,%,100,0.1305,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,3.79127598858541,%,100,2.2077,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as pasture/hay land use.,11.495422177,%,100,0.8847,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as pasture/hay land use.,25.8349705305,%,100,8.2458,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,16.6734610680799,%,100,2.2077,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,0.8847,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0,%,100,8.2458,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,2.2077,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,0.8847,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,8.2458,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,2.2077,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,4.06917599186,%,100,0.8847,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,4.78061558612,%,100,8.2458,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,8.07174887892377,%,100,2.2077,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the upstream watershed area classified as open water land cover.,9.15564598169,%,100,0.8847,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as open water land cover.,2.76140580659,%,100,8.2458,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0.203832042397065,%,100,2.2077,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as shrub/scrub land cover.,16.2767039674,%,100,0.8847,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as shrub/scrub land cover.,4.2785418031,%,100,8.2458,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,14.4827586206897,%,100,0.1305,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,2.16061964940889,%,100,2.2077,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,0.8847,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0.109146474569,%,100,8.2458,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.1305,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,2.2077,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, low intensity land use.",0,%,100,0.8847,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, low intensity land use.",1.99738048461,%,100,8.2458,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.1305,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0.285364859355891,%,100,2.2077,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,0.8847,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",0.458415193189,%,100,8.2458,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.1305,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,2.2077,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as developed, open space land use.",4.78128179044,%,100,0.8847,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as developed, open space land use.",6.36323946737,%,100,8.2458,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",9.6551724137931,%,100,0.1305,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.22054626987362,%,100,2.2077,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as woody wetland land cover.,1.22075279756,%,100,0.8847,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as woody wetland land cover.,1.84457542021,%,100,8.2458,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,6.89655172413793,%,100,0.1305,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.25886669384427,%,100,2.2077,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,0.8847,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,59.7151576806,%,100,0.8847,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,8.2458,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,63.2612966601,%,100,8.2458,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,0.1305,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,43.448275862069,%,100,0.1305,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,2.2077,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,37.3827965756217,%,100,2.2077,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,0.8847,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,9.57309916448627,kg/km²,100,0.8847,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,8.2458,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,12.5243164660445,kg/km²,100,8.2458,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,0.8847,Mean 2008 precipitation (mm) within the local catchment.,1190.30582028,mm,100,0.8847,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,8.2458,Mean 2008 precipitation (mm) within the total upstream watershed.,1190.7356558,mm,100,8.2458,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,0.8847,Mean 2009 precipitation (mm) within the local catchment.,1933.89910497,mm,100,0.8847,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,8.2458,Mean 2009 precipitation (mm) within the total upstream watershed.,1907.75903312,mm,100,8.2458,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,0.8847,Mean 2008 air temperature (Celcius) within the local catchment.,17.0335568325,°C,100,0.8847,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,8.2458,Mean 2008 air temperature (Celcius) within the total upstream watershed.,17.0572600749,°C,100,8.2458,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,0.8847,Mean 2009 air temperature (Celcius) within the local catchment.,16.9724887021,°C,100,0.8847,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,8.2458,Mean 2009 air temperature (Celcius) within the total upstream watershed.,16.9969513745,°C,100,8.2458,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,0.8847,30-year average annual normal precipitation (mm) within the local catchment.,1342.29793426,mm,100,0.8847,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,8.2458,30-year average annual normal precipitation (mm) within the upstream watershed.,1340.61611052,mm,100,8.2458,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,0.8847,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,23.7931504603,°C,100,0.8847,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,8.2458,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,23.7930552077,°C,100,8.2458,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,0.8847,30-year average annual normal mean air temperature (Celcius) within the local catchment.,17.2951503164,°C,100,0.8847,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,8.2458,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,17.2957723487,°C,100,8.2458,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,0.8847,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,10.788921882,°C,100,0.8847,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,8.2458,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,10.7919973529,°C,100,8.2458,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted annual stream temperature (Celcius) for year 2008.,17.5417474378,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted annual stream temperature (Celcius) for year 2009.,17.500645417,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted annual stream temperature (Celcius) for year 2013.,17.5417474378,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted annual stream temperature (Celcius) for year 2014.,17.1342242455,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted summer stream temperature (Celcius) for year 2008.,22.5147897371,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted summer stream temperature (Celcius) for year 2009.,22.3173144207,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted summer stream temperature (Celcius) for year 2013.,22.2379154717,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted summer stream temperature (Celcius) for year 2014.,22.5281180405,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted winter stream temperature (Celcius) for year 2008.,7.9529417659,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted winter stream temperature (Celcius) for year 2009.,8.05772445457,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted winter stream temperature (Celcius) for year 2013.,8.83213724054,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,0.8847,Predicted winter stream temperature (Celcius) for year 2014.,6.44168842233,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,0.8847,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,1.01942633206511,km/km²,100,0.8847,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,8.2458,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,2.00227882615171,km/km²,100,8.2458,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,0.1305,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,1.11476363231724,km/km²,100,0.1305,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,2.2077,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,2.01372502722788,km/km²,100,2.2077,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,0.8847,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,1.13032666441,crossings/km²,100,0.8847,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,8.2458,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,0.60636930316,crossings/km²,100,8.2458,Disturbance,Infrastructure,RdCrsWs
