US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21712830,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,3.672,Natural,Land Cover,PctIce2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,7.97724566741632,%,100,6.8031,Natural,Land Cover,PctMxFst2006Cat
2006 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,6.25139639840923,%,100,20.1411,Natural,Land Cover,PctMxFst2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,6.36623748211731,%,100,1.2582,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,7.00980392156863,%,100,3.672,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as open water land cover.,0.39687789390131,%,100,6.8031,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as open water land cover.,0.643460386969927,%,100,20.1411,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,1.2582,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,3.672,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as shrub/scrub land cover.,6.12514882921021,%,100,6.8031,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as shrub/scrub land cover.,4.30314133786139,%,100,20.1411,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,5.43633762517883,%,100,1.2582,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,6.56862745098039,%,100,3.672,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, high intensity land use.",2.42095515279799,%,100,6.8031,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, high intensity land use.",6.43460386969928,%,100,20.1411,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0.643776824034335,%,100,1.2582,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",1.74019607843137,%,100,3.672,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, low intensity land use.",12.5942584998016,%,100,6.8031,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, low intensity land use.",15.8943652531391,%,100,20.1411,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",6.1516452074392,%,100,1.2582,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",11.3235294117647,%,100,3.672,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, medium intensity land use.",9.74996692684218,%,100,6.8031,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",16.511014790652,%,100,20.1411,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",4.07725321888412,%,100,1.2582,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",8.18627450980392,%,100,3.672,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, open space land use.",27.6227014155312,%,100,6.8031,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, open space land use.",22.7936905134278,%,100,20.1411,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",32.2603719599428,%,100,1.2582,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",26.4460784313725,%,100,3.672,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as woody wetland land cover.,1.91824315385633,%,100,6.8031,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as woody wetland land cover.,1.15286652665445,%,100,20.1411,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.93705293276109,%,100,1.2582,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,4.38725490196078,%,100,3.672,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.0661463156502,%,100,6.8031,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.0223423745476,%,100,20.1411,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,1.2582,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,3.672,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as evergreen forest land cover.,2.44741367906,%,100,6.8031,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as evergreen forest land cover.,3.48541042942,%,100,20.1411,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0.643776824034335,%,100,1.2582,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,1.44607843137255,%,100,3.672,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as row crop land use.,2.05053578516,%,100,6.8031,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as row crop land use.,4.31654676259,%,100,20.1411,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,2.93276108726752,%,100,1.2582,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,5.88235294117647,%,100,3.672,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as deciduous forest land cover.,17.7139833311,%,100,6.8031,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as deciduous forest land cover.,10.5321953617,%,100,20.1411,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,26.3233190271817,%,100,1.2582,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,21.6176470588235,%,100,3.672,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as grassland/herbaceous land cover.,0.185209683821,%,100,6.8031,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,0.160865096742,%,100,20.1411,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0.429184549356223,%,100,1.2582,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0.147058823529412,%,100,3.672,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as pasture/hay land use.,2.03730652203,%,100,6.8031,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as pasture/hay land use.,3.20389651012,%,100,20.1411,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,3.14735336194564,%,100,1.2582,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,2.8921568627451,%,100,3.672,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,6.8031,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0.196612896019,%,100,20.1411,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,1.2582,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0.490196078431373,%,100,3.672,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,6.8031,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,20.1411,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,1.2582,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,3.672,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,7.20994840587,%,100,6.8031,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,5.69730550963,%,100,20.1411,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,6.36623748211731,%,100,1.2582,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,6.98529411764706,%,100,3.672,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the upstream watershed area classified as open water land cover.,0.171980420691,%,100,6.8031,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as open water land cover.,0.563027838599,%,100,20.1411,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,1.2582,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,3.672,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as shrub/scrub land cover.,5.64889535653,%,100,6.8031,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as shrub/scrub land cover.,4.31654676259,%,100,20.1411,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,6.00858369098712,%,100,1.2582,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,6.76470588235294,%,100,3.672,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, high intensity land use.",3.42637915068,%,100,6.8031,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, high intensity land use.",7.83323651638,%,100,20.1411,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0.643776824034335,%,100,1.2582,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",1.88725490196078,%,100,3.672,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, low intensity land use.",15.160735547,%,100,6.8031,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, low intensity land use.",17.1097904285,%,100,20.1411,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",9.44206008583691,%,100,1.2582,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",13.0637254901961,%,100,3.672,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, medium intensity land use.",14.8300039688,%,100,6.8031,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",20.0366414943,%,100,20.1411,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",5.72246065808298,%,100,1.2582,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",9.24019607843137,%,100,3.672,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,"Percentage of the local catchment area classified as developed, open space land use.",27.1332186797,%,100,6.8031,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,20.1411,"Percentage of the upstream watershed area classified as developed, open space land use.",21.4084632915,%,100,20.1411,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",32.4034334763949,%,100,1.2582,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",25.3676470588235,%,100,3.672,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,6.8031,Percentage of the local catchment area classified as woody wetland land cover.,1.91824315386,%,100,6.8031,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,20.1411,Percentage of the upstream watershed area classified as woody wetland land cover.,1.11711872738,%,100,20.1411,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,1.2582,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.93705293276109,%,100,1.2582,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,3.672,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,4.2156862745098,%,100,3.672,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,6.8031,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,71.411562376,%,100,6.8031,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,20.1411,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,80.0884758032,%,100,20.1411,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,1.2582,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,60.2288984263233,%,100,1.2582,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,3.672,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,66.7647058823529,%,100,3.672,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,6.8031,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,8.97831942983199,kg/km²,100,6.8031,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,20.1411,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,9.5715137294746,kg/km²,100,20.1411,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,6.8031,Mean 2008 precipitation (mm) within the local catchment.,1097.22717108,mm,100,6.8031,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,20.1411,Mean 2008 precipitation (mm) within the total upstream watershed.,1128.60772823,mm,100,20.1411,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,6.8031,Mean 2009 precipitation (mm) within the local catchment.,1839.6121231,mm,100,6.8031,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,20.1411,Mean 2009 precipitation (mm) within the total upstream watershed.,1891.8765166,mm,100,20.1411,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,6.8031,Mean 2008 air temperature (Celcius) within the local catchment.,17.1616768053,°C,100,6.8031,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,20.1411,Mean 2008 air temperature (Celcius) within the total upstream watershed.,17.0969571746,°C,100,20.1411,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,6.8031,Mean 2009 air temperature (Celcius) within the local catchment.,17.0828564647,°C,100,6.8031,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,20.1411,Mean 2009 air temperature (Celcius) within the total upstream watershed.,17.0206529397,°C,100,20.1411,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,6.8031,30-year average annual normal precipitation (mm) within the local catchment.,1338.6003281,mm,100,6.8031,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,20.1411,30-year average annual normal precipitation (mm) within the upstream watershed.,1343.95862824,mm,100,20.1411,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,6.8031,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,23.8508681081,°C,100,6.8031,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,20.1411,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,23.7027899299,°C,100,20.1411,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,6.8031,30-year average annual normal mean air temperature (Celcius) within the local catchment.,17.3793480257,°C,100,6.8031,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,20.1411,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,17.3148921344,°C,100,20.1411,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,6.8031,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,10.9041980823,°C,100,6.8031,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,20.1411,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,10.9223382863,°C,100,20.1411,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted annual stream temperature (Celcius) for year 2008.,16.1483810796,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted annual stream temperature (Celcius) for year 2009.,16.1232199543,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted annual stream temperature (Celcius) for year 2013.,16.1456081894,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted annual stream temperature (Celcius) for year 2014.,15.8543424949,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted summer stream temperature (Celcius) for year 2008.,23.213639034,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted summer stream temperature (Celcius) for year 2009.,23.0926303145,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted summer stream temperature (Celcius) for year 2013.,22.9535449098,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted summer stream temperature (Celcius) for year 2014.,23.1984565912,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted winter stream temperature (Celcius) for year 2008.,8.3191331882,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted winter stream temperature (Celcius) for year 2009.,8.3568006886,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted winter stream temperature (Celcius) for year 2013.,9.11892991306,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,6.8031,Predicted winter stream temperature (Celcius) for year 2014.,7.19935561218,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,6.8031,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,4.00867971318957,km/km²,100,6.8031,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,20.1411,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,5.44122677440681,km/km²,100,20.1411,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,1.2582,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,4.50332075169528,km/km²,100,1.2582,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,3.672,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,4.88403198095588,km/km²,100,3.672,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,6.8031,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,0.440975437668,crossings/km²,100,6.8031,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,20.1411,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,0.744745818252,crossings/km²,100,20.1411,Disturbance,Infrastructure,RdCrsWs
