US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21714932,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,38.48684211,%,100,1.9152,Natural,Land Cover,PctMxFst2006Cat
2006 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,10.45231452,%,100,656.1054,Natural,Land Cover,PctMxFst2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,27.24358974,%,100,0.2808,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,10.88370708,%,100,157.1652,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as open water land cover.,0.234962406,%,100,1.9152,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as open water land cover.,0.890939169,%,100,656.1054,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0.048102252,%,100,157.1652,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as shrub/scrub land cover.,5.592105263,%,100,1.9152,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as shrub/scrub land cover.,11.46629795,%,100,656.1054,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,8.702499027,%,100,157.1652,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,1.9152,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0.382575726,%,100,656.1054,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0.052683418,%,100,157.1652,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, low intensity land use.",0,%,100,1.9152,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, low intensity land use.",2.545383714,%,100,656.1054,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",1.250658543,%,100,157.1652,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,1.9152,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",1.072281984,%,100,656.1054,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0.37565568,%,100,157.1652,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, open space land use.",2.067669173,%,100,1.9152,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, open space land use.",5.496525406,%,100,656.1054,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.980461323,%,100,157.1652,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as woody wetland land cover.,32.65977444,%,100,1.9152,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as woody wetland land cover.,7.799387111,%,100,656.1054,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,39.74358974,%,100,0.2808,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,20.28025288,%,100,157.1652,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,1.9152,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.232096855,%,100,656.1054,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.096777149,%,100,157.1652,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as evergreen forest land cover.,7.377819549,%,100,1.9152,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as evergreen forest land cover.,17.6408699,%,100,656.1054,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,8.012820513,%,100,0.2808,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,9.400554321,%,100,157.1652,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as row crop land use.,1.080827068,%,100,1.9152,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as row crop land use.,3.562384946,%,100,656.1054,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,7.371794872,%,100,0.2808,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,2.21213093,%,100,157.1652,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as deciduous forest land cover.,12.45300752,%,100,1.9152,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as deciduous forest land cover.,25.32791225,%,100,656.1054,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,17.62820513,%,100,0.2808,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,34.08960762,%,100,157.1652,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as grassland/herbaceous land cover.,0,%,100,1.9152,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,2.239076222,%,100,656.1054,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,1.211145979,%,100,157.1652,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as pasture/hay land use.,0,%,100,1.9152,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as pasture/hay land use.,8.673591164,%,100,656.1054,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,5.394323934,%,100,157.1652,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as herbaceous wetland land cover.,0.234962406,%,100,1.9152,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0.683533469,%,100,656.1054,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,1.407563506,%,100,157.1652,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,1.9152,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,656.1054,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,157.1652,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,38.48684211,%,100,1.9152,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,9.522966889,%,100,656.1054,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,27.24358974,%,100,0.2808,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,10.11063518,%,100,157.1652,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the upstream watershed area classified as open water land cover.,0.234962406,%,100,1.9152,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as open water land cover.,0.865287803,%,100,656.1054,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0.047529606,%,100,157.1652,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as shrub/scrub land cover.,5.404135338,%,100,1.9152,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as shrub/scrub land cover.,13.1950903,%,100,656.1054,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.2808,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,10.34771056,%,100,157.1652,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,1.9152,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0.506854539,%,100,656.1054,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0.065281627,%,100,157.1652,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, low intensity land use.",0,%,100,1.9152,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, low intensity land use.",3.109439428,%,100,656.1054,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",1.703048767,%,100,157.1652,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,1.9152,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",1.333733879,%,100,656.1054,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0.51366333,%,100,157.1652,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,"Percentage of the local catchment area classified as developed, open space land use.",2.067669173,%,100,1.9152,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,656.1054,"Percentage of the upstream watershed area classified as developed, open space land use.",5.884725229,%,100,656.1054,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.2808,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",4.334356461,%,100,157.1652,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,1.9152,Percentage of the local catchment area classified as woody wetland land cover.,32.65977444,%,100,1.9152,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,656.1054,Percentage of the upstream watershed area classified as woody wetland land cover.,7.222437127,%,100,656.1054,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.2808,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,39.74358974,%,100,0.2808,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,157.1652,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,19.06567103,%,100,157.1652,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,1.9152,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,8.458646617,%,100,1.9152,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,656.1054,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,47.29426095,%,100,656.1054,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,0.2808,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,13.78205128,%,100,0.2808,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,157.1652,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,30.35194814,%,100,157.1652,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,1.9152,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,24.06569093,kg/km²,100,1.9152,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,656.1054,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,9.500174868,kg/km²,100,656.1054,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,1.9152,Mean 2008 precipitation (mm) within the local catchment.,1235.536499,mm,100,1.9152,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,656.1054,Mean 2008 precipitation (mm) within the total upstream watershed.,1219.844794,mm,100,656.1054,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,1.9152,Mean 2009 precipitation (mm) within the local catchment.,1932.617554,mm,100,1.9152,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,656.1054,Mean 2009 precipitation (mm) within the total upstream watershed.,1916.867141,mm,100,656.1054,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,1.9152,Mean 2008 air temperature (Celcius) within the local catchment.,17.38748169,°C,100,1.9152,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,656.1054,Mean 2008 air temperature (Celcius) within the total upstream watershed.,17.29256109,°C,100,656.1054,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,1.9152,Mean 2009 air temperature (Celcius) within the local catchment.,17.36563492,°C,100,1.9152,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,656.1054,Mean 2009 air temperature (Celcius) within the total upstream watershed.,17.25289762,°C,100,656.1054,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,1.9152,30-year average annual normal precipitation (mm) within the local catchment.,1316.658795,mm,100,1.9152,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,656.1054,30-year average annual normal precipitation (mm) within the upstream watershed.,1313.633682,mm,100,656.1054,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,1.9152,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,24.33654174,°C,100,1.9152,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,656.1054,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,24.01013183,°C,100,656.1054,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,1.9152,30-year average annual normal mean air temperature (Celcius) within the local catchment.,17.71222887,°C,100,1.9152,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,656.1054,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,17.54602302,°C,100,656.1054,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,1.9152,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,11.08577104,°C,100,1.9152,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,656.1054,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,11.0769655,°C,100,656.1054,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted annual stream temperature (Celcius) for year 2008.,17.18257492,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted annual stream temperature (Celcius) for year 2009.,17.17938619,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted annual stream temperature (Celcius) for year 2013.,17.18257492,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted annual stream temperature (Celcius) for year 2014.,17.08366706,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted summer stream temperature (Celcius) for year 2008.,25.49926947,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted summer stream temperature (Celcius) for year 2009.,24.95706905,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted summer stream temperature (Celcius) for year 2013.,24.93326941,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted summer stream temperature (Celcius) for year 2014.,25.50487392,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted winter stream temperature (Celcius) for year 2008.,8.751861288,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted winter stream temperature (Celcius) for year 2009.,8.759407294,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted winter stream temperature (Celcius) for year 2013.,9.506669144,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,1.9152,Predicted winter stream temperature (Celcius) for year 2014.,7.876163354,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,1.9152,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,0.913499113,km/km²,100,1.9152,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,656.1054,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,1.519241546,km/km²,100,656.1054,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,0.2808,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,0.810691414,km/km²,100,0.2808,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,157.1652,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,1.1905367,km/km²,98.21506288,154.3599,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,1.9152,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,0,crossings/km²,100,1.9152,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,656.1054,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,0.394753648,crossings/km²,100,656.1054,Disturbance,Infrastructure,RdCrsWs
Road and Stream Intersections,Catchment,1.9152,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0,crossings * slope/km²,100,1.9152,Disturbance,Infrastructure,RdCrsSlpWtdCat
Road and Stream Intersections,Watershed,656.1054,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the total upstream watershed.,0.003630165,crossings * slope/km²,100,656.1054,Disturbance,Infrastructure,RdCrsSlpWtdWs
Runoff,Catchment,1.9152,Mean of all runoff values within the local catchment.,456,mm,100,1.9152,Natural,Hydrology,RunoffCat
