US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21711750,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,1.39356078808265,%,100,1.8729,Natural,Land Cover,PctMxFst2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,4.32098765432099,%,100,0.5832,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as open water land cover.,31.578947368421,%,100,0.0342,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as open water land cover.,7.4963959634791,%,100,1.8729,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0.771604938271605,%,100,0.5832,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as shrub/scrub land cover.,0,%,100,0.0342,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as shrub/scrub land cover.,0,%,100,1.8729,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.5832,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,0.0342,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0,%,100,1.8729,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.5832,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, low intensity land use.",10.5263157894737,%,100,0.0342,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, low intensity land use.",3.07544449783758,%,100,1.8729,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",20,%,100,0.018,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",5.40123456790123,%,100,0.5832,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,0.0342,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",0.528592023065834,%,100,1.8729,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0.617283950617284,%,100,0.5832,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, open space land use.",5.26315789473684,%,100,0.0342,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, open space land use.",3.98846708313311,%,100,1.8729,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",2.9320987654321,%,100,0.5832,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as woody wetland land cover.,0,%,100,0.0342,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as woody wetland land cover.,1.29745314752523,%,100,1.8729,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,4.16666666666667,%,100,0.5832,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,0.0342,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.480538202787,%,100,1.8729,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.154320987654321,%,100,0.5832,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as evergreen forest land cover.,18.4210526316,%,100,0.0342,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as evergreen forest land cover.,19.8462277751,%,100,1.8729,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,25,%,100,0.018,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,23.6111111111111,%,100,0.5832,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as row crop land use.,0,%,100,0.0342,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as row crop land use.,0,%,100,1.8729,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.5832,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as deciduous forest land cover.,0,%,100,0.0342,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as deciduous forest land cover.,10.1874098991,%,100,1.8729,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,21.4506172839506,%,100,0.5832,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as grassland/herbaceous land cover.,28.9473684211,%,100,0.0342,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,2.49879865449,%,100,1.8729,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,45,%,100,0.018,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,3.85802469135802,%,100,0.5832,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as pasture/hay land use.,5.26315789474,%,100,0.0342,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as pasture/hay land use.,44.5458913984,%,100,1.8729,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,10,%,100,0.018,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,26.2345679012346,%,100,0.5832,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,0.0342,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0.38443056223,%,100,1.8729,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,1.23456790123457,%,100,0.5832,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,0.0342,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,1.8729,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.5832,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,0,%,100,0.0342,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,1.39356078808,%,100,1.8729,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,4.32098765432099,%,100,0.5832,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the upstream watershed area classified as open water land cover.,31.5789473684,%,100,0.0342,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as open water land cover.,7.4483421432,%,100,1.8729,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0.771604938271605,%,100,0.5832,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as shrub/scrub land cover.,0,%,100,0.0342,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as shrub/scrub land cover.,4.5170591062,%,100,1.8729,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,5.8641975308642,%,100,0.5832,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,0.0342,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0,%,100,1.8729,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.5832,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, low intensity land use.",10.5263157895,%,100,0.0342,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, low intensity land use.",3.41182123979,%,100,1.8729,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",20,%,100,0.018,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",4.78395061728395,%,100,0.5832,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,0.0342,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",0.864968765017,%,100,1.8729,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",1.23456790123457,%,100,0.5832,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as developed, open space land use.",5.26315789474,%,100,0.0342,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as developed, open space land use.",3.31571359923,%,100,1.8729,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",2.9320987654321,%,100,0.5832,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as woody wetland land cover.,0,%,100,0.0342,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as woody wetland land cover.,1.10523786641,%,100,1.8729,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,3.54938271604938,%,100,0.5832,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,0.0342,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,68.4210526316,%,100,0.0342,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,1.8729,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,72.1287842383,%,100,1.8729,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,0.018,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,100,%,100,0.018,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,0.5832,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,60.1851851851852,%,100,0.5832,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,0.0342,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,1.36317610740789,kg/km²,100,0.0342,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,1.8729,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,8.88013232125781,kg/km²,100,1.8729,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,0.0342,Mean 2008 precipitation (mm) within the local catchment.,1195.11108398,mm,100,0.0342,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,1.8729,Mean 2008 precipitation (mm) within the total upstream watershed.,1201.72786134,mm,100,1.8729,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,0.0342,Mean 2009 precipitation (mm) within the local catchment.,1916.96057129,mm,100,0.0342,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,1.8729,Mean 2009 precipitation (mm) within the total upstream watershed.,1920.4661979,mm,100,1.8729,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,0.0342,Mean 2008 air temperature (Celcius) within the local catchment.,16.6910400391,°C,100,0.0342,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,1.8729,Mean 2008 air temperature (Celcius) within the total upstream watershed.,16.6798565272,°C,100,1.8729,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,0.0342,Mean 2009 air temperature (Celcius) within the local catchment.,16.6571483612,°C,100,0.0342,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,1.8729,Mean 2009 air temperature (Celcius) within the total upstream watershed.,16.6580073995,°C,100,1.8729,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,0.0342,30-year average annual normal precipitation (mm) within the local catchment.,1350.28724751,mm,100,0.0342,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,1.8729,30-year average annual normal precipitation (mm) within the upstream watershed.,1350.66756277,mm,100,1.8729,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,0.0342,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,23.4630095331,°C,100,0.0342,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,1.8729,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,23.4161944355,°C,100,1.8729,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,0.0342,30-year average annual normal mean air temperature (Celcius) within the local catchment.,17.0355409823,°C,100,0.0342,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,1.8729,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,17.0081017158,°C,100,1.8729,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,0.0342,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,10.5988167211,°C,100,0.0342,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,1.8729,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,10.5957575843,°C,100,1.8729,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted annual stream temperature (Celcius) for year 2008.,16.3807155618,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted annual stream temperature (Celcius) for year 2009.,16.375360459,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted annual stream temperature (Celcius) for year 2013.,16.375360459,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted annual stream temperature (Celcius) for year 2014.,16.2009353948,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted summer stream temperature (Celcius) for year 2008.,20.7813848122,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted summer stream temperature (Celcius) for year 2009.,20.5246996453,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted summer stream temperature (Celcius) for year 2013.,20.2568229851,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted summer stream temperature (Celcius) for year 2014.,20.7541122676,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted winter stream temperature (Celcius) for year 2008.,7.73377169452,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted winter stream temperature (Celcius) for year 2009.,7.76145831587,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted winter stream temperature (Celcius) for year 2013.,8.4771726332,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,0.0342,Predicted winter stream temperature (Celcius) for year 2014.,6.71259981599,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,0.0342,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,3.48912024497368,km/km²,100,0.0342,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,1.8729,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,2.47619408973282,km/km²,100,1.8729,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,0.018,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,3.48912024498,km/km²,100,0.018,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,0.5832,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,2.84430588285494,km/km²,100,0.5832,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,0.0342,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,58.4795321637,crossings/km²,100,0.0342,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,1.8729,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,2.13572534572,crossings/km²,100,1.8729,Disturbance,Infrastructure,RdCrsWs
Road and Stream Intersections,Catchment,0.0342,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0.849780701754,crossings * slope/km²,100,0.0342,Disturbance,Infrastructure,RdCrsSlpWtdCat
Road and Stream Intersections,Watershed,1.8729,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the total upstream watershed.,0.0233783757809,crossings * slope/km²,100,1.8729,Disturbance,Infrastructure,RdCrsSlpWtdWs
Runoff,Catchment,0.0342,Mean of all runoff values within the local catchment.,456,mm,100,0.0342,Natural,Hydrology,RunoffCat
Runoff,Watershed,1.8729,Mean of all runoff values within the upstream watershed.,456,mm,100,1.8729,Natural,Hydrology,RunoffWs
