US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21713156,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,1.95549561699258,%,100,1.3347,Natural,Land Cover,PctMxFst2006Cat
2006 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,1.95549561699258,%,100,1.3347,Natural,Land Cover,PctMxFst2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,5.63380281690141,%,100,0.4473,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,5.63380281690141,%,100,0.4473,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as open water land cover.,3.91099123398517,%,100,1.3347,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as open water land cover.,3.91099123398517,%,100,1.3347,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as shrub/scrub land cover.,0,%,100,1.3347,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as shrub/scrub land cover.,0,%,100,1.3347,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,1.3347,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0,%,100,1.3347,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4473,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4473,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, low intensity land use.",4.04585300067431,%,100,1.3347,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, low intensity land use.",4.04585300067431,%,100,1.3347,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",6.2374245472837,%,100,0.4473,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",6.2374245472837,%,100,0.4473,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, medium intensity land use.",0.74173971679029,%,100,1.3347,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",0.74173971679029,%,100,1.3347,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0.804828973843058,%,100,0.4473,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0.804828973843058,%,100,0.4473,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, open space land use.",5.46190155091032,%,100,1.3347,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, open space land use.",5.46190155091032,%,100,1.3347,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.82293762575453,%,100,0.4473,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.82293762575453,%,100,0.4473,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as woody wetland land cover.,1.82063385030344,%,100,1.3347,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as woody wetland land cover.,1.82063385030344,%,100,1.3347,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.43259557344064,%,100,0.4473,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.43259557344064,%,100,0.4473,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.674308833446,%,100,1.3347,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.674308833446,%,100,1.3347,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.201207243460765,%,100,0.4473,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.201207243460765,%,100,0.4473,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as evergreen forest land cover.,10.9238031018,%,100,1.3347,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as evergreen forest land cover.,10.9238031018,%,100,1.3347,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,16.4989939637827,%,100,0.4473,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,16.4989939637827,%,100,0.4473,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as row crop land use.,0,%,100,1.3347,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as row crop land use.,0,%,100,1.3347,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as deciduous forest land cover.,12.6770060688,%,100,1.3347,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as deciduous forest land cover.,12.6770060688,%,100,1.3347,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,23.1388329979879,%,100,0.4473,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,23.1388329979879,%,100,0.4473,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as grassland/herbaceous land cover.,2.09035738368,%,100,1.3347,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,2.09035738368,%,100,1.3347,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,1.20724346076459,%,100,0.4473,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,1.20724346076459,%,100,0.4473,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as pasture/hay land use.,52.6635198921,%,100,1.3347,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as pasture/hay land use.,52.6635198921,%,100,1.3347,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,32.9979879275654,%,100,0.4473,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,32.9979879275654,%,100,0.4473,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as herbaceous wetland land cover.,0.539447066757,%,100,1.3347,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0.539447066757,%,100,1.3347,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,1.60965794768612,%,100,0.4473,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,1.60965794768612,%,100,0.4473,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,1.3347,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,1.3347,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,1.95549561699,%,100,1.3347,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,1.95549561699,%,100,1.3347,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,5.63380281690141,%,100,0.4473,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,5.63380281690141,%,100,0.4473,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the upstream watershed area classified as open water land cover.,3.84356035064,%,100,1.3347,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as open water land cover.,3.84356035064,%,100,1.3347,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4473,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as shrub/scrub land cover.,2.83209710047,%,100,1.3347,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as shrub/scrub land cover.,2.83209710047,%,100,1.3347,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,3.21931589537223,%,100,0.4473,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,3.21931589537223,%,100,0.4473,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,1.3347,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0,%,100,1.3347,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4473,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4473,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, low intensity land use.",4.51786918409,%,100,1.3347,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, low intensity land use.",4.51786918409,%,100,1.3347,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",5.43259557344064,%,100,0.4473,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",5.43259557344064,%,100,0.4473,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, medium intensity land use.",1.2137559002,%,100,1.3347,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",1.2137559002,%,100,1.3347,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",1.60965794768612,%,100,0.4473,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",1.60965794768612,%,100,0.4473,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,"Percentage of the local catchment area classified as developed, open space land use.",4.51786918409,%,100,1.3347,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,1.3347,"Percentage of the upstream watershed area classified as developed, open space land use.",4.51786918409,%,100,1.3347,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.82293762575453,%,100,0.4473,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.82293762575453,%,100,0.4473,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,1.3347,Percentage of the local catchment area classified as woody wetland land cover.,1.55091031693,%,100,1.3347,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,1.3347,Percentage of the upstream watershed area classified as woody wetland land cover.,1.55091031693,%,100,1.3347,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.4473,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,4.62776659959759,%,100,0.4473,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4473,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,4.62776659959759,%,100,0.4473,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,1.3347,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,72.7579231288,%,100,1.3347,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,1.3347,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,72.7579231288,%,100,1.3347,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,0.4473,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,54.1247484909457,%,100,0.4473,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,0.4473,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,54.1247484909457,%,100,0.4473,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,1.3347,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,10.191097346325,kg/km²,100,1.3347,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,1.3347,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,10.191097346325,kg/km²,100,1.3347,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,1.3347,Mean 2008 precipitation (mm) within the local catchment.,1204.39598869,mm,100,1.3347,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,1.3347,Mean 2008 precipitation (mm) within the total upstream watershed.,1204.39598869,mm,100,1.3347,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,1.3347,Mean 2009 precipitation (mm) within the local catchment.,1921.87979515,mm,100,1.3347,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,1.3347,Mean 2009 precipitation (mm) within the total upstream watershed.,1921.87979515,mm,100,1.3347,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,1.3347,Mean 2008 air temperature (Celcius) within the local catchment.,16.6753469249,°C,100,1.3347,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,1.3347,Mean 2008 air temperature (Celcius) within the total upstream watershed.,16.6753469249,°C,100,1.3347,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,1.3347,Mean 2009 air temperature (Celcius) within the local catchment.,16.6583537953,°C,100,1.3347,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,1.3347,Mean 2009 air temperature (Celcius) within the total upstream watershed.,16.6583537953,°C,100,1.3347,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,1.3347,30-year average annual normal precipitation (mm) within the local catchment.,1350.71988115,mm,100,1.3347,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,1.3347,30-year average annual normal precipitation (mm) within the upstream watershed.,1350.71988115,mm,100,1.3347,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,1.3347,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,23.4015920643,°C,100,1.3347,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,1.3347,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,23.4015920643,°C,100,1.3347,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,1.3347,30-year average annual normal mean air temperature (Celcius) within the local catchment.,16.9965256172,°C,100,1.3347,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,1.3347,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,16.9965256172,°C,100,1.3347,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,1.3347,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,10.5888259467,°C,100,1.3347,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,1.3347,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,10.5888259467,°C,100,1.3347,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted annual stream temperature (Celcius) for year 2008.,17.0353133273,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted annual stream temperature (Celcius) for year 2009.,17.0305670159,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted annual stream temperature (Celcius) for year 2013.,17.0305670159,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted annual stream temperature (Celcius) for year 2014.,16.8650020465,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted summer stream temperature (Celcius) for year 2008.,20.7999921225,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted summer stream temperature (Celcius) for year 2009.,20.54763542,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted summer stream temperature (Celcius) for year 2013.,20.2871951972,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted summer stream temperature (Celcius) for year 2014.,20.7728503814,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted winter stream temperature (Celcius) for year 2008.,7.85673043583,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted winter stream temperature (Celcius) for year 2009.,7.88481365277,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted winter stream temperature (Celcius) for year 2013.,8.58117699495,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,1.3347,Predicted winter stream temperature (Celcius) for year 2014.,6.89616609777,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,1.3347,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,2.53933372347943,km/km²,100,1.3347,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,1.3347,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,2.53933372347943,km/km²,100,1.3347,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,0.4473,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,2.73300510561368,km/km²,100,0.4473,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,0.4473,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,2.73300510561368,km/km²,100,0.4473,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,1.3347,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,0.749232037162,crossings/km²,100,1.3347,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,1.3347,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,0.749232037162,crossings/km²,100,1.3347,Disturbance,Infrastructure,RdCrsWs
Road and Stream Intersections,Catchment,1.3347,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0.00814917959092,crossings * slope/km²,100,1.3347,Disturbance,Infrastructure,RdCrsSlpWtdCat
