US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21711740,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,1.86375321336761,%,100,1.4004,Natural,Land Cover,PctMxFst2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctMxFst2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,5.21415270018622,%,100,0.4833,Natural,Land Cover,PctMxFst2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as open water land cover.,12.3287671232877,%,100,0.0657,Natural,Land Cover,PctOw2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as open water land cover.,4.30591259640103,%,100,1.4004,Natural,Land Cover,PctOw2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctOw2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Natural,Land Cover,PctOw2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as shrub/scrub land cover.,0,%,100,0.0657,Natural,Land Cover,PctShrb2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as shrub/scrub land cover.,0,%,100,1.4004,Natural,Land Cover,PctShrb2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctShrb2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Natural,Land Cover,PctShrb2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbHi2006Cat
2006 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0,%,100,1.4004,Disturbance,Urban,PctUrbHi2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbHi2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4833,Disturbance,Urban,PctUrbHi2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, low intensity land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbLo2006Cat
2006 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, low intensity land use.",3.8560411311054,%,100,1.4004,Disturbance,Urban,PctUrbLo2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbLo2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",5.77281191806331,%,100,0.4833,Disturbance,Urban,PctUrbLo2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbMd2006Cat
2006 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",0.70694087403599,%,100,1.4004,Disturbance,Urban,PctUrbMd2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbMd2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0.74487895716946,%,100,0.4833,Disturbance,Urban,PctUrbMd2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, open space land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbOp2006Cat
2006 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, open space land use.",5.20565552699229,%,100,1.4004,Disturbance,Urban,PctUrbOp2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbOp2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.53817504655493,%,100,0.4833,Disturbance,Urban,PctUrbOp2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as woody wetland land cover.,0,%,100,0.0657,Natural,Land Cover,PctWdWet2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as woody wetland land cover.,1.73521850899743,%,100,1.4004,Natural,Land Cover,PctWdWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctWdWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,5.02793296089385,%,100,0.4833,Natural,Land Cover,PctWdWet2006WsRp100
2011 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,0.0657,Natural,Land Cover,PctBl2011Cat
2011 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.642673521851,%,100,1.4004,Natural,Land Cover,PctBl2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Natural,Land Cover,PctBl2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.186219739292365,%,100,0.4833,Natural,Land Cover,PctBl2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as evergreen forest land cover.,57.5342465753,%,100,0.0657,Natural,Land Cover,PctConif2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as evergreen forest land cover.,13.1105398458,%,100,1.4004,Natural,Land Cover,PctConif2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,65,%,100,0.036,Natural,Land Cover,PctConif2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,20.1117318435754,%,100,0.4833,Natural,Land Cover,PctConif2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as row crop land use.,0,%,100,0.0657,Disturbance,Agriculture,PctCrop2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as row crop land use.,0,%,100,1.4004,Disturbance,Agriculture,PctCrop2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Disturbance,Agriculture,PctCrop2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Disturbance,Agriculture,PctCrop2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as deciduous forest land cover.,10.9589041096,%,100,0.0657,Natural,Land Cover,PctDecid2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as deciduous forest land cover.,12.5964010283,%,100,1.4004,Natural,Land Cover,PctDecid2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,20,%,100,0.036,Natural,Land Cover,PctDecid2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,22.9050279329609,%,100,0.4833,Natural,Land Cover,PctDecid2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as grassland/herbaceous land cover.,8.21917808219,%,100,0.0657,Natural,Land Cover,PctGrs2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,2.37789203085,%,100,1.4004,Natural,Land Cover,PctGrs2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,15,%,100,0.036,Natural,Land Cover,PctGrs2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,2.23463687150838,%,100,0.4833,Natural,Land Cover,PctGrs2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as pasture/hay land use.,10.9589041096,%,100,0.0657,Disturbance,Agriculture,PctHay2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as pasture/hay land use.,50.706940874,%,100,1.4004,Disturbance,Agriculture,PctHay2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Disturbance,Agriculture,PctHay2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,30.5400372439479,%,100,0.4833,Disturbance,Agriculture,PctHay2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,0.0657,Natural,Land Cover,PctHbWet2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0.514138817481,%,100,1.4004,Natural,Land Cover,PctHbWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctHbWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,1.48975791433892,%,100,0.4833,Natural,Land Cover,PctHbWet2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,0.0657,Natural,Land Cover,PctIce2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,1.4004,Natural,Land Cover,PctIce2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctIce2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Natural,Land Cover,PctIce2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,0,%,100,0.0657,Natural,Land Cover,PctMxFst2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as mixed deciduous/evergreen forest land cover.,1.86375321337,%,100,1.4004,Natural,Land Cover,PctMxFst2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctMxFst2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershed classified as mixed deciduous/evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,5.21415270018622,%,100,0.4833,Natural,Land Cover,PctMxFst2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the upstream watershed area classified as open water land cover.,12.3287671233,%,100,0.0657,Natural,Land Cover,PctOw2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as open water land cover.,4.24164524422,%,100,1.4004,Natural,Land Cover,PctOw2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctOw2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as open water land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Natural,Land Cover,PctOw2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as shrub/scrub land cover.,0,%,100,0.0657,Natural,Land Cover,PctShrb2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as shrub/scrub land cover.,2.69922879177,%,100,1.4004,Natural,Land Cover,PctShrb2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctShrb2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershedclassified as shrub/scrub land cover within a 100-m wide buffer of the NHD stream lines.,2.97951582867784,%,100,0.4833,Natural,Land Cover,PctShrb2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, high intensity land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbHi2011Cat
2011 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, high intensity land use.",0,%,100,1.4004,Disturbance,Urban,PctUrbHi2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbHi2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, high intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4833,Disturbance,Urban,PctUrbHi2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, low intensity land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbLo2011Cat
2011 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, low intensity land use.",4.3059125964,%,100,1.4004,Disturbance,Urban,PctUrbLo2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbLo2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, low intensity land use within a 100-m wide buffer of the NHD stream lines.",5.02793296089385,%,100,0.4833,Disturbance,Urban,PctUrbLo2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, medium intensity land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbMd2011Cat
2011 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, medium intensity land use.",1.15681233933,%,100,1.4004,Disturbance,Urban,PctUrbMd2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbMd2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, medium intensity land use within a 100-m wide buffer of the NHD stream lines.",1.48975791433892,%,100,0.4833,Disturbance,Urban,PctUrbMd2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as developed, open space land use.",0,%,100,0.0657,Disturbance,Urban,PctUrbOp2011Cat
2011 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as developed, open space land use.",4.3059125964,%,100,1.4004,Disturbance,Urban,PctUrbOp2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Disturbance,Urban,PctUrbOp2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as developed, open space land use within a 100-m wide buffer of the NHD stream lines.",3.53817504655493,%,100,0.4833,Disturbance,Urban,PctUrbOp2011WsRp100
2011 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as woody wetland land cover.,0,%,100,0.0657,Natural,Land Cover,PctWdWet2011Cat
2011 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as woody wetland land cover.,1.47814910026,%,100,1.4004,Natural,Land Cover,PctWdWet2011Ws
2011 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctWdWet2011CatRp100
2011 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percent of the upstream watershed classified as woody wetland land cover within a 100-m wide buffer of the NHD stream lines.,4.28305400372439,%,100,0.4833,Natural,Land Cover,PctWdWet2011WsRp100
Nonnative LANDFIRE Vegetation,Catchment,0.0657,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the local catchment.,73.9726027397,%,100,0.0657,Disturbance,Disturbance,PctNonAgIntrodManagVegCat
Nonnative LANDFIRE Vegetation,Watershed,1.4004,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the total upstream watershed.,72.8149100257,%,100,1.4004,Disturbance,Disturbance,PctNonAgIntrodManagVegWs
Nonnative LANDFIRE Vegetation,Riparian Buffered Catchment,0.036,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the local catchment.,80,%,100,0.036,Disturbance,Riparian,PctNonAgIntrodManagVegCatRp100
Nonnative LANDFIRE Vegetation,Riparian Buffered Watershed,0.4833,Percentage nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT) within the riparian mask of the total upstream watershed.,56.0521415270019,%,100,0.4833,Disturbance,Riparian,PctNonAgIntrodManagVegWsRp100
Pesticide,Catchment,0.0657,Total pesticides per square kilometer within the local catchment (kilograms/square kilometer).,5.01790913816438,kg/km²,100,0.0657,Disturbance,Pollution,Pestic97Cat
Pesticide,Watershed,1.4004,Total pesticides per square kilometer within the total upstream watershed (kilograms/square kilometer).,9.94839635712468,kg/km²,100,1.4004,Disturbance,Pollution,Pestic97Ws
PRISM Data 2008-09,Catchment,0.0657,Mean 2008 precipitation (mm) within the local catchment.,1195.11108398,mm,100,0.0657,Natural,Climate,Precip08Cat
PRISM Data 2008-09,Watershed,1.4004,Mean 2008 precipitation (mm) within the total upstream watershed.,1203.96038583,mm,100,1.4004,Natural,Climate,Precip08Ws
PRISM Data 2008-09,Catchment,0.0657,Mean 2009 precipitation (mm) within the local catchment.,1916.96057129,mm,100,0.0657,Natural,Climate,Precip09Cat
PRISM Data 2008-09,Watershed,1.4004,Mean 2009 precipitation (mm) within the total upstream watershed.,1921.64900894,mm,100,1.4004,Natural,Climate,Precip09Ws
PRISM Data 2008-09,Catchment,0.0657,Mean 2008 air temperature (Celcius) within the local catchment.,16.691040039,°C,100,0.0657,Natural,Climate,Tmean08Cat
PRISM Data 2008-09,Watershed,1.4004,Mean 2008 air temperature (Celcius) within the total upstream watershed.,16.67608317,°C,100,1.4004,Natural,Climate,Tmean08Ws
PRISM Data 2008-09,Catchment,0.0657,Mean 2009 air temperature (Celcius) within the local catchment.,16.6571483612,°C,100,0.0657,Natural,Climate,Tmean09Cat
PRISM Data 2008-09,Watershed,1.4004,Mean 2009 air temperature (Celcius) within the total upstream watershed.,16.6582972422,°C,100,1.4004,Natural,Climate,Tmean09Ws
PRISM Normals Data,Catchment,0.0657,30-year average annual normal precipitation (mm) within the local catchment.,1350.71514307,mm,100,0.0657,Natural,Climate,Precip8110Cat
PRISM Normals Data,Watershed,1.4004,30-year average annual normal precipitation (mm) within the upstream watershed.,1350.71965886,mm,100,1.4004,Natural,Climate,Precip8110Ws
PRISM Normals Data,Catchment,0.0657,30-year average annual normal maximum air temperature (Celcius) within the local catchment.,23.4425743312,°C,100,0.0657,Natural,Climate,Tmax8110Cat
PRISM Normals Data,Watershed,1.4004,30-year average annual normal maximum air temperature (Celcius) within the upstream watershed.,23.4035147542,°C,100,1.4004,Natural,Climate,Tmax8110Ws
PRISM Normals Data,Catchment,0.0657,30-year average annual normal mean air temperature (Celcius) within the local catchment.,17.0382034353,°C,100,0.0657,Natural,Climate,Tmean8110Cat
PRISM Normals Data,Watershed,1.4004,30-year average annual normal mean air temperature (Celcius) within the upstream watershed.,16.998480939,°C,100,1.4004,Natural,Climate,Tmean8110Ws
PRISM Normals Data,Catchment,0.0657,30-year average annual normal minimum air temperature (Celcius) within the local catchment.,10.6261169225,°C,100,0.0657,Natural,Climate,Tmin8110Cat
PRISM Normals Data,Watershed,1.4004,30-year average annual normal minimum air temperature (Celcius) within the upstream watershed.,10.5905754591,°C,100,1.4004,Natural,Climate,Tmin8110Ws
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted annual stream temperature (Celcius) for year 2008.,17.0328365426,°C,,,Natural,Climate,MAST_2008
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted annual stream temperature (Celcius) for year 2009.,17.0280902312,°C,,,Natural,Climate,MAST_2009
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted annual stream temperature (Celcius) for year 2013.,17.0280902312,°C,,,Natural,Climate,MAST_2013
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted annual stream temperature (Celcius) for year 2014.,16.8627523578,°C,,,Natural,Climate,MAST_2014
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted summer stream temperature (Celcius) for year 2008.,20.7705738828,°C,,,Natural,Climate,MSST_2008
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted summer stream temperature (Celcius) for year 2009.,20.5196461509,°C,,,Natural,Climate,MSST_2009
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted summer stream temperature (Celcius) for year 2013.,20.2561196815,°C,,,Natural,Climate,MSST_2013
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted summer stream temperature (Celcius) for year 2014.,20.7434321416,°C,,,Natural,Climate,MSST_2014
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted winter stream temperature (Celcius) for year 2008.,7.79389464381,°C,,,Natural,Climate,MWST_2008
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted winter stream temperature (Celcius) for year 2009.,7.82093868141,°C,,,Natural,Climate,MWST_2009
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted winter stream temperature (Celcius) for year 2013.,8.52456013099,°C,,,Natural,Climate,MWST_2013
Reference Stream Temperature Predictions,Catchment,0.0657,Predicted winter stream temperature (Celcius) for year 2014.,6.81202047853,°C,,,Natural,Climate,MWST_2014
2010 US Census Road Density,Catchment,0.0657,Average density of roads per square kilometer within the local catchment (kilometer of road/square kilometer).,2.700863185,km/km²,100,0.0657,Disturbance,Infrastructure,RdDensCat
2010 US Census Road Density,Watershed,1.4004,Average density of roads per square kilometer within the total upstream watershed (kilometer of road/square kilometer).,2.54691190515745,km/km²,100,1.4004,Disturbance,Infrastructure,RdDensWs
2010 US Census Road Density,Riparian Buffered Catchment,0.036,Average density of roads per square kilometer within the riparian mask of the local catchment (kilometer of road/square kilometer).,2.935824424025,km/km²,100,0.036,Disturbance,Infrastructure,RdDensCatRp100
2010 US Census Road Density,Riparian Buffered Watershed,0.4833,Average density of roads per square kilometer within the riparian mask of the total upstream watershed (kilometer of road/square kilometer).,2.74811268985102,km/km²,100,0.4833,Disturbance,Infrastructure,RdDensWsRp100
Road and Stream Intersections,Catchment,0.0657,Mean of rdstrcrs values (crossings / square kilometer) within the local catchment.,15.2207001522,crossings/km²,100,0.0657,Disturbance,Infrastructure,RdCrsCat
Road and Stream Intersections,Watershed,1.4004,Mean of rdstrcrs values (crossings / square kilometer) within the total upstream watershed.,1.42816338189,crossings/km²,100,1.4004,Disturbance,Infrastructure,RdCrsWs
Road and Stream Intersections,Catchment,0.0657,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0.0585410958904,crossings * slope/km²,100,0.0657,Disturbance,Infrastructure,RdCrsSlpWtdCat
Road and Stream Intersections,Watershed,1.4004,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the total upstream watershed.,0.0105133247644,crossings * slope/km²,100,1.4004,Disturbance,Infrastructure,RdCrsSlpWtdWs
Runoff,Catchment,0.0657,Mean of all runoff values within the local catchment.,456,mm,100,0.0657,Natural,Hydrology,RunoffCat
Runoff,Watershed,1.4004,Mean of all runoff values within the upstream watershed.,456,mm,100,1.4004,Natural,Hydrology,RunoffWs
State Soil Geographic Database,Catchment,0.0657,Mean of all clay values within the local catchment.,33.75,%,100,0.0657,Natural,Soils,ClayCat
